Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
3/17/2023 11:24,Stony Brook University,New York,Marine Sciences,4/10/2023,https://apply.interfolio.com/121788,Lecturer,Permanent Non-TT,3/18/2023 6:06,"The successful candidate must have a strong commitment to teaching, will be responsible for participating in outreach efforts, will serve on committees as appropriate, and will aid in student recruitment activities to grow SoMAS undergraduate enrollments in summer field-based courses and online winter courses. [discussion on hiring non-TT faculty moved to General Discussion -AP]",,FALSE,"The successful candidate must have a strong commitment to teaching, will be responsible for participating in outreach efforts, will serve on committees as appropriate, and will aid in student recruitment activities to grow SoMAS undergraduate enrollments in summer field-based courses and online winter courses. [discussion on hiring non-TT faculty moved to General Discussion -AP]",
3/17/2023 0:42,Université Aix-Marseille / Université de Lyon,France,Microbiology of Extreme Environments and Climate Change,4/14/2023,https://emploi.cnrs.fr/Offres/CPJ/CPJ-2023-032/Default.aspx?lang=EN,Asst Prof,Tenure Track,,,,FALSE,,
3/17/2023 0:40,Université de Strasbourg,France,Insect-born Pathogens,4/14/2023,https://emploi.cnrs.fr/Offres/CPJ/CPJ-2023-035/Default.aspx?lang=EN,Asst Prof,Tenure Track,,,,FALSE,,
3/17/2023 0:38,Université de Strasbourg,France,Epigenetic Regulations in Sexual Reproduction (Plants),4/14/2023,https://emploi.cnrs.fr/Offres/CPJ/CPJ-2023-033/Default.aspx?lang=EN,Asst Prof,Tenure Track,,,,FALSE,,
3/17/2023 0:34,Laboratoire du Biologie de Développement de Villefranche-sur-Mer / Sorbonne University,France,Evo-Devo of Multicellular Marine Organisms (Animals),4/14/2023,https://emploi.cnrs.fr/Offres/CPJ/CPJ-2023-036/Default.aspx?lang=EN,Asst Prof,Tenure Track,,,1,FALSE,,1
3/16/2023 3:58,University of Connecticut,Connecticut,One Health,10/15/2022,https://scholarshipdb.net/jobs-in-United-States/Assistant-Professor-One-Health-Approaches-To-Infectious-Diseases-University-Of-Connecticut-U-Conn=UpeQS8Z67RGUYQAlkGUTnw.html,Asst Prof,Tenure Track,3/20/2023 7:31,Review of applications seems to have begun but is still open? 2) deadline passed - no longer accepting applications? 3) Any news? ,7,FALSE,Review of applications seems to have begun but is still open? 2) deadline passed - no longer accepting applications? 3) Any news? ,7
3/16/2023 0:56,Aarhus University,Denmark,Freshwater Ecology / Limnology / Lake Modelling,4/17/2023,https://tech.au.dk/en/about-the-faculty/vacant-positions-and-career/job/tenure-track-assistant-professor-position-in-lake-modelling-and-freshwater-ecology-at-aarhus-university-denmark,Asst Prof,Tenure Track,3/16/2023 1:01,"Note letter of references need to be uploaded by letter writers ahead of the deadline; they are sent an automatic email request once you complete the application, so you need to leave sufficient time ahead of the deadline for writers submit their letters. Note that you can submit your application and then edit your application until the deadline, which means you can trigger the reference letter emails and then update your application after.",,FALSE,"Note letter of references need to be uploaded by letter writers ahead of the deadline; they are sent an automatic email request once you complete the application, so you need to leave sufficient time ahead of the deadline for writers submit their letters. Note that you can submit your application and then edit your application until the deadline, which means you can trigger the reference letter emails and then update your application after.",
3/15/2023 11:25,San Diego Natural History Museum,California,Conservation & Science Dept,,http://blairsearchpartners.com/vice-president-of-conservation-science/,VP,Permanent Non-Academic,3/16/2023 10:05,"[review date removed, none listed -AP]",,FALSE,"[review date removed, none listed -AP]",
3/14/2023 7:53,Carthage College,Wisconsin,Genetics,3/15/2023,https://www.carthage.edu/live/news/45873-assistant-professor-of-biology,Asst Prof,Tenure Track,,Invited to Zoom interview (3/28),1,FALSE,,1
3/13/2023 8:44,Cleveland Museum of Natural History,Ohio,Botany,4/15/2023,https://workforcenow.adp.com/mdf/recruitment/recruitment.html?cid=49c26a0f-b438-4d50-910e-e2fca33d6a29&jobId=460457&lang=en_US&source=EN,Asst Curator,Permanent Non-TT,3/13/2023 8:47,"Candidate will develop an independent research program and oversee the Museum’s herbarium, which holds more than 85,000 specimens. Eligible for cross-appointment with Case Western Reserve University ",,FALSE,"Candidate will develop an independent research program and oversee the Museum’s herbarium, which holds more than 85,000 specimens. Eligible for cross-appointment with Case Western Reserve University ",
3/13/2023 7:28,University of Cambridge,United Kingdom,Comparative Mammalian Genetics,3/31/2023,https://www.jobs.cam.ac.uk/job/39723/,Asst / Assoc Prof,Tenure Track,,,,FALSE,,
3/13/2023 6:42,Hope College,Michigan,Biology (Genetics & Evolution),3/15/2023,https://jobs.hope.edu/postings/2267,Visiting Asst Prof,Fixed Term,3/31/2023 5:01,"(1)This is a one-year position with a possible one-year renewal. Candidates must have a Ph.D., postdoctoral experience preferred, and be broadly trained in Biology. Primary teaching responsibilities will include teaching in Introductory Biology and/or our core courses of Genetics and Evolution. Hope is a wonderful place to work, especially for those interested in combining research with a liberal arts education. The instuition is a Christian instuition but there is not a strict expectation to have this influence our classroom teaching. The department supports (and necessitates) the teaching of evolution to its students. (2) That said, part of the application process is a written commitment to the faith mission of the college, which was a turnoff for me, and likely to others. Probably not something that the search committee can change, but be aware that this is a requirement. 3) also unofficial transcripts? Why? ",,FALSE,"(1)This is a one-year position with a possible one-year renewal. Candidates must have a Ph.D., postdoctoral experience preferred, and be broadly trained in Biology. Primary teaching responsibilities will include teaching in Introductory Biology and/or our core courses of Genetics and Evolution. Hope is a wonderful place to work, especially for those interested in combining research with a liberal arts education. The instuition is a Christian instuition but there is not a strict expectation to have this influence our classroom teaching. The department supports (and necessitates) the teaching of evolution to its students. (2) That said, part of the application process is a written commitment to the faith mission of the college, which was a turnoff for me, and likely to others. Probably not something that the search committee can change, but be aware that this is a requirement. 3) also unofficial transcripts? Why? ",
3/11/2023 13:53,University of New Brunswick,Canada,Ecological Modelling,5/28/2023,https://www.unb.ca/hr/careers/posting/academic.php?id=2832,Asst / Assoc Prof,Tenure Track,3/13/2023 12:51,"Canada Research Chair Tier 2 position. Read the CRC guidlines for eligibility. 1) ""use of cutting-edge quantitative approaches to address research questions related to coastal ecosystems"" (2) ""...only applicants who self-identify as racialized individuals will be considered for this opportunity"". (3) note that this is open to more junior folks with strong research records too! teaching load is only 1/yr (4) Only junior folks who self-identify as racialized (3) @4 that was already stated by @2",1,FALSE,"Canada Research Chair Tier 2 position. Read the CRC guidlines for eligibility. 1) ""use of cutting-edge quantitative approaches to address research questions related to coastal ecosystems"" (2) ""...only applicants who self-identify as racialized individuals will be considered for this opportunity"". (3) note that this is open to more junior folks with strong research records too! teaching load is only 1/yr (4) Only junior folks who self-identify as racialized (3) @4 that was already stated by @2",1
3/11/2023 11:22,Colorado State University,Colorado,Biology / Biology Education,3/19/2023,https://jobs.colostate.edu/postings/121928,Asst Prof,Permanent Non-TT,3/20/2023 7:45,"Two Biologists at the rank of Assistant Professor (Continuing Faculty, non-tenure track). Undergraduate instruction in both face-to-face and online formats, including course development, (90%) and service (10%).",2,FALSE,"Two Biologists at the rank of Assistant Professor (Continuing Faculty, non-tenure track). Undergraduate instruction in both face-to-face and online formats, including course development, (90%) and service (10%).",2
3/10/2023 16:10,Oberlin College,Ohio,"Ecology, Evolution, and Molecular/Cell Biology",3/31/2023,https://jobs.oberlin.edu/postings/13703,Instructor,Permanent Non-TT,3/10/2023 16:11,"The successful candidate will plan and coordinate all laboratory sections of the 200-level Biology majors core courses. At present the department has two such courses: BIOL 200 (Genetics, Evolution, and Ecology) and BIOL 213 (Molecular Biology, Cell Biology, and Biochemistry). Both courses are required of all Biology majors. In addition, the successful candidate will teach a total of four laboratory sections per year among the 200-level core courses. The Oberlin Department of Biology has just embarked on a multi-year program to modify the labs for BIOL 200 and 213 to incorporate greater emphasis on investigative course projects. The person hired into this lab coordinator position will play a significant role in helping the department to plan and execute this shift, and will receive a one-course teaching reduction in the first year of their appointment to aid in course redesign and planning.",,FALSE,"The successful candidate will plan and coordinate all laboratory sections of the 200-level Biology majors core courses. At present the department has two such courses: BIOL 200 (Genetics, Evolution, and Ecology) and BIOL 213 (Molecular Biology, Cell Biology, and Biochemistry). Both courses are required of all Biology majors. In addition, the successful candidate will teach a total of four laboratory sections per year among the 200-level core courses. The Oberlin Department of Biology has just embarked on a multi-year program to modify the labs for BIOL 200 and 213 to incorporate greater emphasis on investigative course projects. The person hired into this lab coordinator position will play a significant role in helping the department to plan and execute this shift, and will receive a one-course teaching reduction in the first year of their appointment to aid in course redesign and planning.",
