Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
9/29/2022 8:33,University of Alabama at Birmingham,Alabama,Biology (Teaching Faculty),,https://uab.peopleadmin.com/postings/16801,Asst Prof,Permanent Non-TT,,,,FALSE,,
9/29/2022 7:52,Southern Methodist University,Texas,Earth Sciences,11/15/2022,https://apply.interfolio.com/112659,Assoc / Full Prof,Tenure Track,9/29/2022 7:53,"fully endowed professorship named in honor of C.W. Matthews to be filled at the associate or full professor rank; geochemistry, biogeochemistry or geology; environmental studies, climate related systems, water cycle and aqueous systems, life and its history, atmospheric acoustics, remote sensing, seismology, and natural and anthropogenic hazard and risk",,FALSE,"fully endowed professorship named in honor of C.W. Matthews to be filled at the associate or full professor rank; geochemistry, biogeochemistry or geology; environmental studies, climate related systems, water cycle and aqueous systems, life and its history, atmospheric acoustics, remote sensing, seismology, and natural and anthropogenic hazard and risk",
9/29/2022 7:29,"University of California, Santa Cruz",California,Environmental Health Sciences,11/15/2022,https://recruit.ucsc.edu/JPF01365,Asst Prof,Tenure Track,10/1/2022 5:01,"""broad area of environmental health, including exposome/exposure biology, mechanisms of contaminant action and defense, gene-environment interactions, or microbiome-contaminant interactions that influence host susceptibility"" 1) The job title is Microbiology and Environmental Toxicology, it should be corrected in the the subject area @1 the job title is Position title: Assistant Professor - Environmental Health Sciences, the department name is Microbiology and Environmental Toxicology. From reading the ad and looking at the dept, it looks like they are hiring on the Environmental Toxicology side.",,FALSE,"""broad area of environmental health, including exposome/exposure biology, mechanisms of contaminant action and defense, gene-environment interactions, or microbiome-contaminant interactions that influence host susceptibility"" 1) The job title is Microbiology and Environmental Toxicology, it should be corrected in the the subject area @1 the job title is Position title: Assistant Professor - Environmental Health Sciences, the department name is Microbiology and Environmental Toxicology. From reading the ad and looking at the dept, it looks like they are hiring on the Environmental Toxicology side.",
9/28/2022 15:23,Southern Utah University,Utah,Biology,10/8/2022,https://suu.applicantpro.com/jobs/2559221.html,Asst Prof,Tenure Track,9/28/2022 15:25,"posted below, but there are TWO TT position open 2) not posted below, ""Successful candidates will teach a variety of lecture and lab courses such as Cadaveric Human Anatomy, Human Physiology, Cellular Biology, and Organismal Physiology.""",,FALSE,"posted below, but there are TWO TT position open 2) not posted below, ""Successful candidates will teach a variety of lecture and lab courses such as Cadaveric Human Anatomy, Human Physiology, Cellular Biology, and Organismal Physiology.""",
9/28/2022 15:19,Villanova University,Pennsylvania,Environmental Science,10/1/2022,https://jobs.villanova.edu/postings/24378,Visiting Asst Teaching Professor ,Fixed Term,,,,FALSE,,
9/28/2022 15:16,Thompson Rivers University,Canada,Indigenous Natural Resource Science,10/14/2022,https://tru.hua.hrsmart.com/hr/ats/Posting/view/23474,Asst Prof,Tenure Track,,,,FALSE,,
9/28/2022 10:47,Ben Gurion University of the Negev,Israel,Plant Biology,,https://bguacademicrecruitment.force.com/Recruiters/VF_BGUPositions?Id=02i5I00000DOGHgQAP,Sr Lecturer,Tenure Track,9/29/2022 11:17,"""Priority will be given to candidates with demonstrated expertise in the topic of Molecular stress Biology including but not limited to Biochemistry, Genomics, Genetics, Epigenomics, Synthetic Biology, Developmental Biology and Systems Biology with respect to plant-environment interaction."" 2) BGU is a great place with an awesome group of ecologists!",,FALSE,"""Priority will be given to candidates with demonstrated expertise in the topic of Molecular stress Biology including but not limited to Biochemistry, Genomics, Genetics, Epigenomics, Synthetic Biology, Developmental Biology and Systems Biology with respect to plant-environment interaction."" 2) BGU is a great place with an awesome group of ecologists!",
9/28/2022 10:47,Ben Gurion University of the Negev,Israel,Plant Ecophysiology,,https://bguacademicrecruitment.force.com/Recruiters/VF_BGUPositions?Id=02i5I00000DOGItQAP#,Sr Lecturer,Tenure Track,9/29/2022 11:17,BGU is a great place with an awesome group of ecologists!,,FALSE,BGU is a great place with an awesome group of ecologists!,
9/28/2022 10:06,Butler University,Indiana,Plant Biology,11/1/2022,https://www.butler.edu/human-resources/current-opportunities/faculty-openings/,Instructor,Permanent Non-TT,,,,FALSE,,
9/28/2022 8:32,Marine Biological Laboratory (MBL),Massachusetts,"Cell & Developmental Biology, Functional Genomics, Neuroscience & Behavior, Regenerative Biology or Tissue Engineering",10/1/2022,https://recruiting.ultipro.com/MAR1033MBL/JobBoard/4c3007c3-6354-41de-a13f-d95be60d91e9/OpportunityDetail?opportunityId=e39a92cd-cffc-4a62-ab3b-93e2d152ed38,Asst Scientist / Research Scientist,Permanent Non-TT,10/2/2022 7:36,"This is different from the UChicago & MBL job below. 1) MBL jobs are soft money I think. Anyone know what percentage? 2) They are soft money. UChicago/MBL is definitely a better deal. 3) Am I right that this was posted today and is due... tomorrow? 4) Sorry @3, that was my bad. I thought it was already here, based on the other job, and added it a few days ago figuring someone might still have a chance to apply",2,FALSE,"This is different from the UChicago & MBL job below. 1) MBL jobs are soft money I think. Anyone know what percentage? 2) They are soft money. UChicago/MBL is definitely a better deal. 3) Am I right that this was posted today and is due... tomorrow? 4) Sorry @3, that was my bad. I thought it was already here, based on the other job, and added it a few days ago figuring someone might still have a chance to apply",2
9/28/2022 7:12,West Virginia University,West Virginia,Forest Biogeochemistry,10/24/2022,https://wvu.taleo.net/careersection/faculty/jobdetail.ftl?job=20740&tz=GMT-04%3A00&tzname=America%2FNew_York,Asst Prof,Tenure Track,,,,FALSE,,
9/28/2022 6:39,University of Colorado Boulder,Colorado,Integrative Physiology,10/27/2022,https://jobs.sciencecareers.org/job/618540/tenure-track-assistant-professor/?TrackID=319702&utm_source=jobs&utm_medium=email&utm_campaign=email-careers-job-alert&BatchID=5468&JobAlertId=380530,Asst Prof,Tenure Track,10/1/2022 10:18,"""who do research which focuses on the physiology of health and disease while incorporating data science and quantitative approaches"" 2) I'm trying to figure out if this is more human health and biomed focused. I see there are people studying other organisms, but it seems their aims are medical 3) @2 it does look to be quite human-oriented, but some aspects of animal physiology or comparative biology could be relevant? 4) No separate research statement? 5) Former CU grad student here; can confirm that there is a separate department of EBIO that focuses on ecological and evolutionary research, while IPHY (Int. Physiology) tends to be more human (or at least animal) centered... not to limit anyone, just FYI. @5 thanks for the info! 6) Anyone know why the job ad says review will start late September but the deadline at the top says October 27th? Which is right?",2,FALSE,"""who do research which focuses on the physiology of health and disease while incorporating data science and quantitative approaches"" 2) I'm trying to figure out if this is more human health and biomed focused. I see there are people studying other organisms, but it seems their aims are medical 3) @2 it does look to be quite human-oriented, but some aspects of animal physiology or comparative biology could be relevant? 4) No separate research statement? 5) Former CU grad student here; can confirm that there is a separate department of EBIO that focuses on ecological and evolutionary research, while IPHY (Int. Physiology) tends to be more human (or at least animal) centered... not to limit anyone, just FYI. @5 thanks for the info! 6) Anyone know why the job ad says review will start late September but the deadline at the top says October 27th? Which is right?",2
9/28/2022 4:41,Binghamton University SUNY,New York,Integrative Plant Biology,12/1/2022,https://binghamton.interviewexchange.com/jobofferdetails.jsp;jsessionid=3C21D3632EC161411FCF5440731FE412?JOBID=152572,Asst Prof,Tenure Track,,,,FALSE,,
9/27/2022 22:05,Cal Poly Humboldt,California,Marine Phycology,11/15/2022,https://csucareers.calstate.edu/detail.aspx?pid=98342&source=IND,Asst Prof,Tenure Track,10/4/2022 10:38,"1) What's the word on quality of life in this area? Are faculty happy to settle down here and raise a family?  2) If you like a semi-remote, small town atmosphere in a beautiful location, it is great (the nearest city is 3+ hours away). Great place for kids to grow up. But access to healthcare and availability of housing are major issues. Cost of living is less than other areas of CA, but expensive relative to most incomes. x3",,FALSE,"1) What's the word on quality of life in this area? Are faculty happy to settle down here and raise a family?  2) If you like a semi-remote, small town atmosphere in a beautiful location, it is great (the nearest city is 3+ hours away). Great place for kids to grow up. But access to healthcare and availability of housing are major issues. Cost of living is less than other areas of CA, but expensive relative to most incomes. x3",
